-0.884208,0.235978,-0.21134
0.200371,0.544256,0.466163
-0.214572,0.116496,0.0388691
0.424737,0.101315,0.0701178
0.634765,0.173904,0.488448
0.521873,0.46887,0.293961
-0.530547,0.166011,-0.14573
0.0996106,0.122079,0.127226
0.412974,0.367201,0.524486
0.590547,0.225736,0.226846
-0.737395,0.205604,-0.00137204
0.761452,0.0854151,0.304619
-0.695393,0.144602,-0.292329
0.394497,0.30829,0.323794
-0.921736,0.0824681,-0.0778169
0.534457,0.0678658,0.348111
-0.389524,0.193119,-0.00438844
0.407136,0.541691,0.437844
0.582534,0.360265,0.435689
0.276836,0.125815,0.181562
-0.0548559,0.176333,0.0753418
-0.677632,0.253753,-0.161336
0.662152,0.381216,0.234712
-0.756236,0.0906542,-0.14334
0.285542,0.417962,0.397964
0.692119,0.23753,0.348414
0.622396,0.170154,0.0876494
0.636158,0.0460743,0.234168
-0.865815,0.231769,-0.0692249
0.722943,0.170693,0.196578
0.489941,0.198214,0.318295
0.314141,0.497157,0.528799
0.192233,0.155628,0.287239
0.518488,0.330563,0.27392
0.508911,0.465691,0.481579
0.409443,0.441015,0.351284
-0.89568,0.103313,-0.20208
-0.773456,0.266608,-0.267101
-0.657531,0.15032,-0.0946386
0.281717,0.28883,0.374539
0.677445,0.283201,0.160286
0.511208,0.283973,0.504718
0.296515,0.54783,0.388781
0.629,0.139305,0.310418
0.543189,0.116376,0.203548
-0.507773,0.162293,-0.0290561
-0.788537,0.288612,-0.144745
-0.819516,0.128675,-0.0380393
0.615724,0.414781,0.338131
0.704639,0.135029,0.397168
0.305201,0.166584,0.300574
-0.613402,0.173112,-0.225645
0.529237,0.134513,0.43615
-0.425504,0.161626,-0.101489
-0.777712,0.174304,-0.207843
0.369116,0.234218,0.398505
0.517158,0.160492,0.0853983
-0.299333,0.143297,-0.0278067
0.628411,0.262649,0.427536
0.209778,0.486689,0.381209
0.493586,0.387321,0.371711
-0.937033,0.168993,-0.128225
-0.66907,0.257757,-0.0610224
0.291576,0.583638,0.48348
0.231225,0.453216,0.493391
0.388671,0.451472,0.473654
0.514341,0.504849,0.384807
0.666596,0.289451,0.267784
0.364986,0.0966564,0.145823
0.652011,0.326382,0.355231
0.564565,0.405084,0.236288
0.184355,0.14466,0.16402
-0.741191,0.0821363,-0.239555
0.755527,0.0329181,0.386283
0.317751,0.388001,0.478407
0.603695,0.332314,0.181935
-0.840395,0.133989,-0.136413
0.504432,0.373611,0.496463
0.0131313,0.120252,0.0935419
0.450761,0.392492,0.288394
0.581573,0.0798764,0.131803
0.697742,0.0851351,0.182059
-0.113907,0.111195,0.061845
-0.607825,0.220779,-0.114683
0.553327,0.0496137,0.264155
-0.779649,0.261646,-0.0616065
0.716468,0.170051,0.0929928
0.707282,0.167356,0.281786
0.342965,0.357946,0.372322
-0.601589,0.113303,-0.14885
0.560969,0.217772,0.481833
0.639369,0.182383,0.170408
0.461299,0.157995,0.387058
0.603209,0.34861,0.285584
0.288074,0.478943,0.339901
-0.690321,0.213272,-0.245567
-0.91234,0.157385,-0.0449193
-0.667074,0.111048,-0.219978
0.249042,0.116237,0.332252
-0.869578,0.281313,-0.144816
0.552681,0.157075,0.286785
0.678954,0.0683457,0.299032
0.222983,0.0960936,0.242637
0.555754,0.437433,0.396338
0.333236,0.151435,0.380281
0.34614,0.468805,0.405556
0.369096,0.438776,0.549289
-0.450396,0.22204,-0.0452058
0.449034,0.260795,0.294844
0.610073,0.45888,0.268646
0.667718,0.217403,0.232562
-0.555081,0.13311,-0.08038
0.668652,0.199923,0.410527
0.532367,0.256752,0.270914
0.250151,0.535998,0.523522
0.31561,0.228761,0.346891
-0.724808,0.144656,-0.0637079
-0.293134,0.137177,0.0458747
0.227799,0.193569,0.342676
-0.821867,0.298586,-0.209626
0.446833,0.506649,0.355607
-0.815349,0.213062,-0.0193875
0.425366,0.210225,0.350561
-0.822866,0.214906,-0.251872
-0.944729,0.099494,-0.147228
0.538632,0.398807,0.316199
0.252936,0.177803,0.251885
-0.439875,0.139049,-0.0210134
